gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2737700184	184	44	103	2	62	4.2e-10	39.2	pfam12802	MarR_2	62
2737700185	172	42	151	1	84	1.3e-14	53.7	pfam00355	Rieske	89
2737700186	234	28	167	1	136	4.2e-25	88.7	pfam00005	ABC_tran	137
2737700187	596	32	299	8	267	2.5e-30	105.4	pfam02653	BPD_transp_2	268
2737700187	596	366	522	1	137	4.3e-23	82.2	pfam00005	ABC_tran	137
2737700188	284	8	273	2	256	7.3e-33	113.7	pfam02653	BPD_transp_2	268
2737700189	388	32	370	1	339	2.9e-77	260.5	pfam13458	Peripla_BP_6	342
2737700190	471	25	450	16	451	2.1e-94	316.9	pfam01425	Amidase	451
2737700191	272	202	258	2	55	1.4e-16	59.6	pfam00196	GerE	57
2737700194	368	1	361	100	461	0.0e+00	445.8	pfam00171	Aldedh	462
2737700196	212	5	206	3	215	2.5e-36	125	pfam01144	CoA_trans	217
2737700197	235	5	217	3	217	2.1e-76	256	pfam01144	CoA_trans	217
2737700198	191	41	105	5	52	2.4e-11	43.4	pfam02627	CMD	85
2737700199	208	17	63	3	47	3.1e-14	52.4	pfam00440	TetR_N	47
2737700200	139	19	138	2	120	1.4e-09	38.4	pfam13279	4HBT_2	123
2737700201	260	16	259	1	233	4.5e-60	203	pfam13561	adh_short_C2	234
2737700202	561	22	94	1	40	3.7e-07	30.2	pfam13450	NAD_binding_8	68
2737700202	561	457	559	1	103	2.4e-50	168.9	pfam05187	ETF_QO	104
2737700203	120	2	119	2	117	1.5e-35	121.6	pfam01597	GCV_H	122
2737700205	77	8	64	1	54	1.2e-11	44.4	pfam09720	Unstab_antitox	54
2737700206	396	27	392	21	363	6.8e-40	137.2	pfam00155	Aminotran_1_2	363
2737700207	213	35	170	2	105	7.9e-16	58.3	pfam00730	HhH-GPD	108
2737700207	213	100	129	2	29	2.3e-09	36.5	pfam00633	HHH	30
2737700207	213	188	204	1	17	3.4e-04	20.7	pfam10576	EndIII_4Fe-2S	17
2737700208	76	4	73	1	58	2.3e-26	91.1	pfam10932	DUF2783	59
2737700209	255	22	170	1	137	1.7e-27	96.4	pfam00005	ABC_tran	137
2737700210	339	10	330	29	311	1.7e-72	244	pfam01032	FecCD	312
2737700211	287	37	258	1	234	2.0e-31	109.2	pfam01497	Peripla_BP_2	239
2737700212	270	12	242	1	237	4.9e-41	140.8	pfam01497	Peripla_BP_2	239
2737700213	631	44	151	2	108	1.5e-25	89.7	pfam07715	Plug	108
2737700215	98	4	91	1	73	3.2e-18	65.8	pfam05164	ZapA	88
2737700217	337	5	174	1	105	1.1e-25	90	pfam02558	ApbA	152
2737700217	337	199	321	1	121	3.4e-27	95	pfam08546	ApbA_C	125
2737700218	90	1	90	95	177	1.4e-09	38.2	pfam13505	OMP_b-brl	177
2737700219	111	1	92	3	93	9.6e-31	105.8	pfam04993	TfoX_N	93
2737700220	255	20	200	2	186	7.1e-33	114	pfam00596	Aldolase_II	186
2737700221	439	4	51	2	45	9.6e-06	24.9	pfam13412	HTH_24	48
2737700221	439	211	286	1	81	9.5e-10	38.8	pfam07805	HipA_N	81
2737700221	439	284	438	21	121	1.5e-11	44.4	pfam07804	HipA_C	142
2737700222	357	54	161	1	93	3.2e-18	66	pfam00586	AIRS	94
2737700222	357	173	354	1	152	7.1e-31	107.3	pfam02769	AIRS_C	156
2737700223	718	441	595	1	151	4.6e-15	55.6	pfam02775	TPP_enzyme_C	153
2737700224	523	13	190	1	149	4.0e-09	36.7	pfam01558	POR	177
2737700225	346	37	320	2	283	3.8e-31	108.4	pfam03480	DctP	286
2737700226	171	12	159	2	130	6.6e-24	84.2	pfam04290	DctQ	132
2737700227	438	16	429	1	415	3.3e-117	391.7	pfam06808	DctM	416
2737700229	161	60	148	36	112	2.3e-05	23.9	pfam00190	Cupin_1	151
2737700230	637	63	593	2	524	0.0e+00	565.6	pfam05787	DUF839	524
2737700232	204	7	204	3	204	8.4e-31	106.9	pfam00749	tRNA-synt_1c	314
2737700233	48	12	47	2	39	7.6e-09	35.5	pfam00556	LHC	39
2737700234	63	4	41	3	39	7.9e-08	32.2	pfam00556	LHC	39
2737700235	454	55	454	1	400	0.0e+00	505.2	pfam03209	PUCC	401
2737700236	349	6	71	1	64	5.9e-15	55.1	pfam13450	NAD_binding_8	68
2737700236	349	97	346	200	447	1.9e-05	24	pfam01593	Amino_oxidase	451
2737700237	316	10	69	3	60	1.2e-16	60.3	pfam00126	HTH_1	60
2737700237	316	93	304	3	194	3.2e-16	59.2	pfam03466	LysR_substrate	209
2737700238	233	3	119	6	108	2.2e-34	117.5	pfam02678	Pirin	108
2737700239	176	7	130	70	147	2.5e-11	43.4	pfam03358	FMN_red	155
