gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737843464	160	1	157	1.5e-38	118.1	TIGR00262	tryptophan synthase, alpha subunit
2737843465	290	1	287	1.3e-123	397.9	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2737843468	510	13	510	0.0e+00	646.5	TIGR00499	lysyl-tRNA synthetase, eukaryotic and non-spirochete bacterial
2737843476	196	16	176	8.4e-73	229.7	TIGR03037	3-hydroxyanthranilate 3,4-dioxygenase
2737843484	356	17	46	1.3e-07	18.1	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2737843485	365	3	345	1.9e-56	177.6	TIGR04020	natural product biosynthesis luciferase-like monooxygenase domain
2737843497	517	24	516	0.0e+00	590.4	TIGR02734	phytoene desaturase
2737843499	65	1	62	8.5e-18	50.5	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2737843504	451	21	451	4.1e-85	272.2	TIGR01844	type I secretion outer membrane protein, TolC family
2737843505	217	1	210	4.1e-44	137	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2737843506	1066	1	1058	0.0e+00	461.3	TIGR00914	heavy metal efflux pump, CzcA family
2737843506	1066	3	1060	0.0e+00	528.4	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2737843507	375	48	369	1.7e-60	190.6	TIGR01730	RND family efflux transporter, MFP subunit
2737843510	324	7	107	3.6e-09	22.9	TIGR00637	ModE molybdate transport repressor domain
2737843514	1153	2	1018	0.0e+00	1189.4	TIGR00594	DNA-directed DNA polymerase III (polc)
2737843515	188	3	185	1.8e-55	174.4	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2737843517	364	1	361	0.0e+00	540.2	TIGR02089	tartrate dehydrogenase
2737843520	557	5	557	0.0e+00	490	TIGR01417	phosphoenolpyruvate-protein phosphotransferase
2737843521	89	1	82	8.3e-34	101.7	TIGR01003	Phosphotransferase System HPr (HPr) Family
2737843524	121	29	121	3.3e-33	100.9	TIGR00214	lipoate-protein ligase B
2737843526	301	12	298	1.1e-70	223.9	TIGR01121	D-amino acid aminotransferase
2737843528	285	17	282	5.4e-45	140	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2737843529	82	19	76	3.6e-26	77.3	TIGR01260	ATP synthase, F0 subunit c
2737843545	221	17	219	1.9e-97	310.9	TIGR00101	urease accessory protein UreG
2737843550	365	10	350	0.0e+00	428.9	TIGR00033	chorismate synthase
2737843552	235	3	235	3.9e-48	150.3	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2737843556	344	14	218	9.0e-33	99.9	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2737843561	388	81	383	4.0e-91	291.1	TIGR02282	lytic murein transglycosylase B
2737843562	354	9	354	4.6e-72	228.7	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2737843564	118	1	116	1.8e-34	105.3	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2737843572	473	12	472	2.0e-122	395	TIGR00928	adenylosuccinate lyase
2737843578	331	100	322	3.2e-52	162.8	TIGR02227	signal peptidase I, bacterial type
2737843579	233	14	228	1.9e-72	229.4	TIGR02191	ribonuclease III, bacterial
2737843580	336	41	205	3.7e-30	91.9	TIGR00231	small GTP-binding protein domain
2737843580	336	44	318	6.4e-82	261.9	TIGR00436	GTP-binding protein Era
2737843581	241	1	156	2.0e-22	65.8	TIGR00613	DNA repair protein RecO
2737843604	130	26	129	2.9e-45	138.9	TIGR02802	peptidoglycan-associated lipoprotein
2737843605	269	148	265	2.2e-33	101.6	TIGR02795	tol-pal system protein YbgF
2737843611	290	1	264	7.0e-53	166.5	TIGR00536	HemK family putative methylases
2737843611	290	1	282	5.2e-88	282	TIGR03533	protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific
2737843612	389	4	380	0.0e+00	500.4	TIGR01246	succinyl-diaminopimelate desuccinylase, proteobacterial clade
2737843613	274	4	274	0.0e+00	469.7	TIGR00965	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
2737843614	406	1	398	0.0e+00	593.4	TIGR03538	succinyldiaminopimelate transaminase
2737843616	1171	2	1161	0.0e+00	1040.4	TIGR02168	chromosome segregation protein SMC, common bacterial type
2737843618	707	23	699	0.0e+00	783.6	TIGR00575	DNA ligase, NAD-dependent
2737843620	179	3	167	8.6e-37	112.3	TIGR00079	peptide deformylase
2737843621	865	21	863	0.0e+00	745.7	TIGR01693	[Protein-PII] uridylyltransferase
2737843622	280	12	265	2.2e-95	304.9	TIGR00500	methionine aminopeptidase, type I
2737843623	1305	7	1304	0.0e+00	1645	TIGR01735	phosphoribosylformylglycinamidine synthase, single chain form
2737843626	187	1	177	6.6e-57	178.6	TIGR00997	intracellular septation protein A
2737843627	139	4	139	3.4e-57	178.3	TIGR00357	methionine-R-sulfoxide reductase
2737843644	317	2	313	4.4e-120	386.4	TIGR01202	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase
2737843650	107	4	102	5.6e-25	73.4	TIGR04490	thiosulfate oxidation carrier complex protein SoxZ
2737843656	355	11	321	7.9e-128	412	TIGR00476	selenium donor protein
2737843662	363	77	363	1.1e-104	336.3	TIGR01368	carbamoyl-phosphate synthase, small subunit
2737843665	382	1	378	1.8e-95	305.9	TIGR00215	lipid-A-disaccharide synthase
2737843666	264	6	263	5.8e-96	306.6	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2737843667	145	1	141	4.2e-62	194.3	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2737843668	326	7	315	2.8e-99	318.1	TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
2737843670	764	32	764	0.0e+00	787.4	TIGR03303	outer membrane protein assembly complex, YaeT protein
2737843671	455	1	455	3.3e-90	288.9	TIGR00054	RIP metalloprotease RseP
2737843672	396	1	394	0.0e+00	462.2	TIGR00243	1-deoxy-D-xylulose 5-phosphate reductoisomerase
2737843674	186	11	186	1.5e-72	228.9	TIGR00496	ribosome recycling factor
2737843675	240	8	239	1.4e-102	328.2	TIGR02075	uridylate kinase
2737843676	297	1	292	2.4e-92	295.2	TIGR00116	translation elongation factor Ts
2737843677	250	2	225	3.8e-99	316.5	TIGR01011	ribosomal protein S2, bacterial type
2737843679	486	16	215	1.2e-30	93.8	TIGR00197	yjeF N-terminal region
2737843679	486	227	485	3.2e-56	177.7	TIGR00196	yjeF C-terminal region, hydroxyethylthiazole kinase-related
2737843681	736	1	519	0.0e+00	622.1	TIGR02063	ribonuclease R
2737843681	736	1	671	0.0e+00	651.5	TIGR00358	VacB and RNase II family 3'-5' exoribonucleases
2737843683	469	18	466	0.0e+00	514.1	TIGR01125	ribosomal protein S12 methylthiotransferase RimO
2737843683	469	18	466	3.8e-94	302.8	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2737843684	184	17	122	2.7e-42	129.8	TIGR01848	polyhydroxyalkanoate synthesis repressor PhaR
2737843685	75	1	62	1.6e-13	36.8	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2737843688	174	13	36	9.3e-08	18.1	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2737843689	163	6	132	4.0e-20	58.9	TIGR02523	type IV pilus modification protein PilV
2737843692	137	6	29	2.6e-08	19.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2737843693	374	160	372	3.9e-51	160.7	TIGR00227	riboflavin-specific deaminase C-terminal domain
2737843693	374	18	369	1.3e-108	350.2	TIGR00326	riboflavin biosynthesis protein RibD
2737843694	213	1	207	2.8e-57	179.2	TIGR00187	riboflavin synthase, alpha subunit
2737843695	376	9	206	9.2e-74	233.4	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2737843696	155	18	153	2.1e-44	137.1	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2737843697	172	27	156	7.3e-38	116	TIGR01951	transcription antitermination factor NusB
2737843699	136	5	134	5.2e-48	149.6	TIGR02799	tol-pal system-associated acyl-CoA thioesterase
2737843699	136	8	128	2.5e-30	92.4	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2737843700	230	6	220	1.9e-90	288.4	TIGR02796	TolQ protein
2737843709	1109	25	1102	2.2e-120	389.1	TIGR02099	TIGR02099 family protein
2737843713	803	26	795	0.0e+00	1559.1	TIGR02416	carbon-monoxide dehydrogenase, large subunit
2737843715	143	1	142	4.7e-64	202.6	TIGR01930	acetyl-CoA acetyltransferases
2737843716	245	4	244	1.6e-117	377.4	TIGR01829	acetoacetyl-CoA reductase
2737843717	318	1	312	0.0e+00	429.2	TIGR00742	tRNA dihydrouridine synthase A
2737843719	572	34	556	0.0e+00	895.7	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2737843725	444	79	442	6.3e-87	278.4	TIGR00563	16S rRNA (cytosine(967)-C(5))-methyltransferase
