gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737836545	422	55	340	2.1e-43	134.4	TIGR01730	RND family efflux transporter, MFP subunit
2737836549	506	6	504	0.0e+00	674.9	TIGR01311	glycerol kinase
2737836558	315	176	242	8.2e-26	76.1	TIGR03317	folate-binding protein YgfZ
2737836559	339	4	339	2.5e-84	269.2	TIGR00247	conserved hypothetical protein, YceG family
2737836560	212	1	198	5.4e-51	159.1	TIGR00041	dTMP kinase
2737836561	204	10	204	5.5e-54	168.7	TIGR00678	DNA polymerase III, delta' subunit
2737836562	202	6	202	1.2e-96	309.8	TIGR00713	glutamate-1-semialdehyde-2,1-aminomutase
2737836567	136	3	134	2.2e-64	201.5	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2737836568	352	24	335	9.8e-103	329.3	TIGR00750	LAO/AO transport system ATPase
2737836584	97	6	94	9.3e-25	73	TIGR02684	probable addiction module antidote protein
2737836590	246	11	233	6.7e-69	217.7	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2737836593	207	9	207	1.6e-76	242	TIGR04025	PPOX class probable FMN-dependent enzyme, DR_2398 family
2737836598	260	45	241	4.8e-50	155.8	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2737836599	272	33	271	2.2e-52	163.6	TIGR00726	YfiH family protein
2737836602	533	12	533	0.0e+00	737.1	TIGR00561	NAD(P) transhydrogenase, alpha subunit
2737836606	380	42	374	1.9e-88	282.6	TIGR01254	ABC transporter periplasmic binding protein, thiB subfamily
2737836610	314	16	314	8.2e-98	314.2	TIGR01717	AMP nucleosidase
2737836613	360	1	359	0.0e+00	462.5	TIGR01455	phosphoglucosamine mutase
2737836614	197	1	197	4.0e-87	278.6	TIGR00170	3-isopropylmalate dehydratase, large subunit
2737836621	279	193	273	7.9e-12	31.6	TIGR01352	TonB family C-terminal domain
2737836622	249	14	249	1.7e-76	242.7	TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase
2737836623	182	3	160	2.0e-53	166.6	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2737836627	259	3	252	2.8e-29	88.6	TIGR00671	pantothenate kinase, type III
2737836630	117	1	117	7.3e-39	118.9	TIGR02962	hydroxyisourate hydrolase
2737836632	316	10	314	0.0e+00	504.3	TIGR03212	putative urate catabolism protein
2737836633	591	13	172	3.9e-52	163.6	TIGR03164	OHCU decarboxylase
2737836633	591	181	586	6.4e-98	315.2	TIGR01879	amidase, hydantoinase/carbamoylase family
2737836643	83	3	83	2.5e-23	69	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
2737836646	868	6	855	0.0e+00	1384.4	TIGR03346	ATP-dependent chaperone ClpB
2737836663	249	1	245	3.7e-61	193	TIGR01397	flagellar motor switch protein FliM
2737836664	100	18	94	2.8e-34	103.2	TIGR02480	flagellar motor switch protein FliN
2737836665	108	18	86	7.8e-20	57	TIGR03500	flagellar biosynthetic protein FliO
2737836666	246	47	243	1.5e-86	275.2	TIGR01103	flagellar biosynthetic protein FliP
2737836667	89	1	88	5.8e-33	99.2	TIGR01402	flagellar biosynthetic protein FliQ
2737836668	256	12	253	8.5e-66	208	TIGR01400	flagellar biosynthetic protein FliR
2737836676	177	24	148	3.2e-33	100.5	TIGR01837	poly(hydroxyalkanoate) granule-associated protein
2737836677	299	33	273	9.9e-74	233.8	TIGR00761	acetylglutamate kinase
2737836692	232	104	226	2.4e-12	33.1	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2737836693	229	11	229	6.0e-75	238.4	TIGR00655	formyltetrahydrofolate deformylase
2737836695	271	1	269	1.7e-82	262.9	TIGR00577	DNA-formamidopyrimidine glycosylase
2737836696	278	7	278	1.3e-98	316	TIGR01084	A/G-specific adenine glycosylase
2737836697	229	1	196	2.3e-70	223.5	TIGR01174	cell division protein FtsA
2737836698	410	1	345	5.4e-115	370.4	TIGR00065	cell division protein FtsZ
2737836699	307	2	304	3.0e-113	364	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2737836701	190	11	169	2.8e-53	166.1	TIGR00228	crossover junction endodeoxyribonuclease RuvC
2737836703	292	204	282	4.0e-12	32.6	TIGR01352	TonB family C-terminal domain
2737836706	384	22	380	1.5e-121	391.8	TIGR02210	rod shape-determining protein RodA
2737836713	79	6	67	6.2e-13	35.2	TIGR02449	TIGR02449 family protein
2737836730	426	17	415	0.0e+00	470.3	TIGR00407	gamma-glutamyl phosphate reductase
2737836731	431	17	424	0.0e+00	513.7	TIGR02049	glutamate--cysteine ligase, T. ferrooxidans family
2737836732	267	13	267	7.1e-75	238.3	TIGR00843	benzoate transporter
2737836737	216	28	212	3.2e-51	159.6	TIGR00138	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
2737836738	656	7	642	0.0e+00	877.9	TIGR00136	glucose-inhibited division protein A
2737836740	217	3	194	7.8e-85	269.4	TIGR01083	endonuclease III
2737836744	555	5	555	0.0e+00	963.3	TIGR02316	propionate--CoA ligase
2737836747	431	19	424	1.7e-107	345.6	TIGR00786	TRAP transporter, DctM subunit
2737836751	369	10	358	1.7e-122	394.6	TIGR01464	uroporphyrinogen decarboxylase
2737836752	701	160	699	0.0e+00	491.3	TIGR00595	primosomal protein N'
2737836765	186	61	111	1.0e-07	17.6	TIGR00778	alkylhydroperoxidase AhpD family core domain
2737836771	395	2	395	0.0e+00	451.2	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2737836775	807	1	801	0.0e+00	615.3	TIGR00609	exodeoxyribonuclease V, beta subunit
2737836779	234	18	229	2.0e-42	131.9	TIGR00346	4-azaleucine resistance probable transporter AzlC
2737836782	152	1	145	2.9e-42	130.3	TIGR01313	carbohydrate kinase, thermoresistant glucokinase family
2737836784	425	17	421	0.0e+00	464.7	TIGR00786	TRAP transporter, DctM subunit
2737836785	338	34	290	2.3e-87	278.7	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2737836793	377	25	375	7.8e-86	274.9	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2737836798	155	10	154	1.4e-48	150.4	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2737836803	102	7	86	3.5e-33	99.6	TIGR02607	addiction module antidote protein, HigA family
2737836805	427	18	416	0.0e+00	465	TIGR00407	gamma-glutamyl phosphate reductase
2737836818	337	42	332	1.3e-64	204.2	TIGR01728	ABC transporter, substrate-binding protein, aliphatic sulfonates family
2737836824	229	16	229	1.7e-72	229.8	TIGR00608	DNA repair protein radc
2737836827	112	1	112	2.7e-50	157	TIGR01091	uracil phosphoribosyltransferase
2737836832	401	9	399	0.0e+00	477.1	TIGR01930	acetyl-CoA acetyltransferases
2737836836	145	1	135	1.6e-43	134.7	TIGR00364	queuosine biosynthesis protein QueC
2737836838	565	18	558	0.0e+00	468	TIGR00110	dihydroxy-acid dehydratase
2737836840	364	14	362	0.0e+00	546.1	TIGR00034	phospho-2-dehydro-3-deoxyheptonate aldolase
2737836841	455	2	454	0.0e+00	679.3	TIGR01081	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
2737836844	150	1	150	5.4e-56	175.5	TIGR00531	acetyl-CoA carboxylase, biotin carboxyl carrier protein
2737836846	1332	7	1331	0.0e+00	1781.4	TIGR01735	phosphoribosylformylglycinamidine synthase, single chain form
2737836847	237	7	237	5.4e-98	314.9	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2737836848	358	1	349	2.6e-98	315.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2737836849	421	49	412	5.0e-121	390	TIGR02614	cell division protein FtsW
2737836850	582	237	569	3.6e-78	249.5	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2737836854	180	25	112	1.6e-27	82.1	TIGR01841	phasin family protein
2737836859	128	13	123	5.2e-15	42.1	TIGR00525	dihydroneopterin aldolase
2737836864	460	2	430	0.0e+00	553.7	TIGR00959	signal recognition particle protein
2737836868	86	3	71	6.5e-33	98.8	TIGR00008	translation initiation factor IF-1
2737836873	127	8	126	3.9e-16	46.5	TIGR00526	FolB domain
2737836873	127	9	122	3.0e-17	50.4	TIGR00525	dihydroneopterin aldolase
2737836874	123	7	122	8.4e-17	48.7	TIGR00526	FolB domain
2737836874	123	8	118	2.9e-18	53.6	TIGR00525	dihydroneopterin aldolase
2737836880	382	132	377	3.5e-62	196.4	TIGR01988	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family
2737836885	203	4	203	8.5e-71	224.9	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2737836887	426	1	418	1.8e-128	415.9	TIGR00656	aspartate kinase, monofunctional class
2737836887	426	60	417	6.8e-116	374.8	TIGR00657	aspartate kinase
2737836888	294	1	179	2.9e-49	153.6	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2737836889	326	2	322	0.0e+00	488.6	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2737836891	478	21	478	0.0e+00	545.7	TIGR00435	cysteinyl-tRNA synthetase
2737836895	284	23	271	9.7e-59	184.5	TIGR01854	UDP-2,3-diacylglucosamine diphosphatase
2737836900	401	49	278	1.8e-46	144.6	TIGR00786	TRAP transporter, DctM subunit
2737836905	601	1	598	0.0e+00	795.5	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2737836907	87	1	52	1.3e-25	75.6	TIGR02605	putative regulatory protein, FmdB family
2737836908	522	3	444	0.0e+00	552.8	TIGR01982	2-polyprenylphenol 6-hydroxylase
2737836911	160	4	160	1.4e-79	253.7	TIGR01060	phosphopyruvate hydratase
2737836913	284	12	275	2.5e-117	376.6	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2737836914	502	1	491	0.0e+00	690.3	TIGR00337	CTP synthase
2737836915	188	1	183	5.1e-88	281.1	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
