gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2757592825	142	5	141	SUPERFAMILY	SSF51726			
2757592828	576	339	573	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2757592828	576	363	549	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757592828	576	337	572	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757592829	242	8	240	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2757592829	242	32	240	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2757592829	242	141	155	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2757592829	242	7	239	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757592830	315	4	291	SUPERFAMILY	SSF54593			
2757592831	339	1	23	ProSiteProfiles	PS51257			
2757592831	339	35	252	SUPERFAMILY	SSF53850			
2757592832	325	80	289	SUPERFAMILY	SSF53850			
2757592833	194	2	134	SUPERFAMILY	SSF54427			
2757592834	346	33	343	SUPERFAMILY	SSF63829			
2757592835	392	119	129	ProSitePatterns	PS00376	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2757592835	392	266	274	ProSitePatterns	PS00377	IPR022631	S-adenosylmethionine synthetase, conserved site	GO:0004478|GO:0006556
2757592835	392	4	110	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757592835	392	113	239	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757592835	392	240	389	SUPERFAMILY	SSF55973	IPR022636	S-adenosylmethionine synthetase superfamily	GO:0004478|GO:0006556
2757592838	303	13	302	SUPERFAMILY	SSF53474			
2757592839	283	50	231	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2757592840	208	25	109	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757592840	208	32	110	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757592840	208	120	206	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757592840	208	120	208	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2757592841	335	77	331	SUPERFAMILY	SSF56524	IPR000572	Oxidoreductase, molybdopterin-binding domain	GO:0009055|GO:0055114
2757592841	335	1	53	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2757592843	440	282	438	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2757592843	440	50	309	SUPERFAMILY	SSF51419			
2757592846	252	12	191	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2757592846	252	147	175	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2757592846	252	11	252	SUPERFAMILY	SSF51735			
2757592847	787	437	690	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2757592847	787	441	461	ProSitePatterns	PS01278	IPR020612	Methylthiotransferase, conserved site	GO:0051539
2757592847	787	440	501	SUPERFAMILY	SSF102114			
2757592847	787	531	719	SUPERFAMILY	SSF102114			
2757592848	157	29	41	ProSitePatterns	PS01317	IPR020081	SsrA-binding protein, conserved site	
2757592848	157	6	135	SUPERFAMILY	SSF74982	IPR023620	Small protein B	
2757592849	145	1	143	SUPERFAMILY	SSF55961			
2757592850	112	3	78	SUPERFAMILY	SSF54285	IPR016155	Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp	
2757592851	237	92	147	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
