gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737832234	44	100	1	44	1	44	1.2e-25	100	KO:K02914	large subunit ribosomal protein L34		Yes
2737832235	468	78.37	6	468	2	468	0.0e+00	818	KO:K02313	chromosomal replication initiator protein		Yes
2737832236	368	85.87	1	368	1	368	0.0e+00	715	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2737832239	370	48.5	1	364	14	377	5.9e-120	400	KO:K07091	lipopolysaccharide export system permease protein		Yes
2737832240	373	58.29	1	373	1	369	0.0e+00	495	KO:K11720	lipopolysaccharide export system permease protein		Yes
2737832241	314	77.07	1	314	1	314	0.0e+00	541	KO:K13634	LysR family transcriptional regulator, cys regulon transcriptional activator		Yes
2737832242	363	78.67	6	363	14	370	0.0e+00	644	KO:K14287	methionine aminotransferase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2737832244	443	96.84	1	443	1	443	0.0e+00	1010	KO:K01637	isocitrate lyase [EC:4.1.3.1]	EC:4.1.3.1	Yes
2737832245	743	84.52	1	743	1	743	0.0e+00	1450	KO:K00031	isocitrate dehydrogenase [EC:1.1.1.42]	EC:1.1.1.42	Yes
2737832246	635	87.01	1	635	1	639	0.0e+00	1330	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2737832247	180	88.14	1	176	28	204	6.3e-108	348	KO:K02520	translation initiation factor IF-3		Yes
2737832250	294	69.42	4	294	8	296	0.0e+00	457	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2737832251	263	62.93	5	263	8	263	5.6e-107	353	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2737832252	198	76.92	3	197	4	198	1.2e-101	332	KO:K06287	septum formation protein		Yes
2737832253	186	49.4	20	184	1	167	2.3e-48	179	KO:K07040	uncharacterized protein		Yes
2737832254	60	98.33	1	60	1	60	1.1e-39	142	KO:K02911	large subunit ribosomal protein L32		Yes
2737832256	321	85.99	8	321	16	329	0.0e+00	642	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
2737832257	213	74.65	1	213	29	241	8.7e-122	390	KO:K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]	EC:2.3.1.181	Yes
2737832258	95	60.92	9	95	4	89	9.9e-33	126	KO:K09158	uncharacterized protein		Yes
2737832259	176	41.28	4	169	1	169	4.1e-33	134	KO:K02116	ATP synthase protein I		Yes
2737832260	289	73.7	1	289	1	287	0.0e+00	486	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2737832261	81	96.3	1	81	1	81	1.1e-48	170	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2737832262	156	79.49	1	156	1	156	5.3e-82	272	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
2737832263	176	70.11	1	174	1	174	1.3e-79	267	KO:K02113	F-type H+-transporting ATPase subunit delta		Yes
2737832264	518	92.04	1	515	1	515	0.0e+00	1050	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
2737832267	801	64.91	9	801	5	797	0.0e+00	1190	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:2.4.1.-	Yes
2737832267	801	64.91	9	801	5	797	0.0e+00	1190	KO:K05366	penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]	EC:3.4.-	Yes
2737832269	874	55.82	4	870	7	876	0.0e+00	1020	KO:K16898	ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	EC:3.1.-	Yes
2737832269	874	55.82	4	870	7	876	0.0e+00	1020	KO:K16898	ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	EC:3.6.4.12	Yes
2737832274	299	69.7	1	297	1	297	0.0e+00	465	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2737832275	213	65.71	3	212	11	215	9.0e-90	299	KO:K05501	TetR/AcrR family transcriptional regulator		Yes
2737832278	335	84.18	1	335	1	335	0.0e+00	662	KO:K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]	EC:3.1.3.11	Yes
2737832282	471	80.04	1	471	1	471	0.0e+00	859	KO:K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	EC:6.3.2.8	Yes
2737832283	358	64.12	1	354	1	354	0.0e+00	529	KO:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	EC:2.4.1.227	Yes
2737832284	417	71.43	5	417	8	420	0.0e+00	687	KO:K03588	cell division protein FtsW		Yes
2737832285	582	51.69	1	575	1	613	0.0e+00	575	KO:K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	EC:6.3.2.9	Yes
2737832288	432	92.09	1	430	1	430	0.0e+00	938	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
2737832289	96	58.82	6	90	3	87	6.4e-32	124	KO:K09159	antitoxin CptB		Yes
2737832290	234	91.88	1	234	1	234	0.0e+00	514	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
2737832290	234	91.88	1	234	1	234	0.0e+00	514	KO:K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.4	Yes
2737832294	94	62.07	4	90	4	90	6.6e-31	121	KO:K05589	cell division protein FtsB		Yes
2737832295	427	91.8	1	427	1	427	0.0e+00	898	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2737832297	244	86.72	3	243	43	283	0.0e+00	473	KO:K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	EC:2.5.1.55	Yes
2737832298	385	62.13	9	375	28	379	0.0e+00	487	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:1.1.1.193	Yes
2737832298	385	62.13	9	375	28	379	0.0e+00	487	KO:K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	EC:3.5.4.26	Yes
2737832299	212	76.47	1	204	18	221	2.4e-109	355	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2737832300	374	82.16	1	370	1	370	0.0e+00	689	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:3.5.4.25	Yes
2737832300	374	82.16	1	370	1	370	0.0e+00	689	KO:K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	EC:4.1.99.12	Yes
2737832301	154	79.87	1	154	1	154	2.0e-82	273	KO:K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	EC:2.5.1.78	Yes
2737832304	555	71.94	1	555	1	556	0.0e+00	936	KO:K00108	choline dehydrogenase [EC:1.1.99.1]	EC:1.1.99.1	Yes
2737832307	141	66.41	10	140	10	140	3.0e-58	203	KO:K07112	uncharacterized protein		Yes
2737832308	184	90.22	1	184	1	184	1.6e-121	387	KO:K02356	elongation factor P		Yes
2737832309	289	71.08	1	287	1	287	0.0e+00	461	KO:K06966	uncharacterized protein		Yes
2737832312	279	82.46	5	272	10	277	0.0e+00	515	KO:K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	EC:1.5.1.20	Yes
2737832313	295	60	1	295	9	313	1.8e-126	412	KO:K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	EC:2.1.1.266	Yes
2737832314	143	93.01	1	143	1	143	3.6e-100	322	KO:K02871	large subunit ribosomal protein L13		Yes
2737832315	130	93.08	1	130	1	130	6.5e-85	277	KO:K02996	small subunit ribosomal protein S9		Yes
2737832318	121	87.6	1	121	1	121	1.5e-75	250	KO:K15724	iron-sulfur cluster insertion protein		Yes
2737832320	421	87.5	21	420	11	410	0.0e+00	808	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2737832322	642	90.5	1	642	88	722	0.0e+00	1310	KO:K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]	EC:5.4.99.2	Yes
2737832324	135	44.53	5	131	5	129	5.3e-29	119	KO:K07065	uncharacterized protein		Yes
2737832327	125	95.2	1	125	1	125	7.0e-79	259	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2737832328	166	89.16	1	166	1	166	1.0e-97	317	KO:K02864	large subunit ribosomal protein L10		Yes
2737832329	231	91.77	1	231	1	231	0.0e+00	472	KO:K02863	large subunit ribosomal protein L1		Yes
2737832330	143	93.01	1	143	1	143	2.4e-92	299	KO:K02867	large subunit ribosomal protein L11		Yes
2737832331	191	83.87	6	191	11	196	6.2e-118	377	KO:K02601	transcriptional antiterminator NusG		Yes
2737832332	126	66.67	1	126	1	126	2.2e-57	199	KO:K03073	preprotein translocase subunit SecE		Yes
2737832336	664	89.53	6	664	1	659	0.0e+00	1360	KO:K02622	topoisomerase IV subunit B [EC:5.99.1.-]	EC:5.99.1.-	Yes
2737832338	262	56.11	1	259	35	294	1.0e-97	327	KO:K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	EC:2.7.1.148	Yes
2737832340	324	89.2	1	324	1	324	0.0e+00	652	KO:K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	EC:2.7.6.1	Yes
2737832341	209	67.48	1	206	1	206	2.4e-101	332	KO:K02897	large subunit ribosomal protein L25		Yes
2737832342	209	72.95	1	207	19	225	9.6e-115	370	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2737832344	166	68.75	5	163	17	173	5.1e-71	242	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2737832348	521	66.6	1	521	1	521	0.0e+00	811	KO:K03980	putative peptidoglycan lipid II flippase		Yes
2737832349	97	91.67	2	97	3	98	1.3e-56	194	KO:K02968	small subunit ribosomal protein S20		Yes
2737832351	327	80.25	6	319	10	323	0.0e+00	608	KO:K00818	acetylornithine aminotransferase [EC:2.6.1.11]	EC:2.6.1.11	Yes
2737832352	548	82.05	1	545	130	674	0.0e+00	1020	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	Yes
2737832353	335	76.28	1	333	1	332	0.0e+00	598	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	EC:1.2.1.12	Yes
2737832357	259	74.32	1	257	1	254	0.0e+00	443	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2737832362	480	75.81	12	474	17	476	0.0e+00	785	KO:K05591	ATP-independent RNA helicase DbpA [EC:3.6.4.13]	EC:3.6.4.13	Yes
2737832364	158	87.97	1	158	1	158	7.4e-95	308	KO:K03624	transcription elongation factor GreA		Yes
2737832365	1000	89.68	1	998	87	1075	0.0e+00	2020	KO:K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	EC:6.3.5.5	Yes
2737832367	156	50.3	1	155	1	164	3.5e-42	159	KO:K02650	type IV pilus assembly protein PilA		Yes
2737832369	172	75.47	1	159	1	159	1.3e-81	272	KO:K03637	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
