gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2737841722	431	83.99	1	431	1	431	0.0e+00	880	KO:K01919	glutamate--cysteine ligase [EC:6.3.2.2]	EC:6.3.2.2	Yes
2737841723	622	78.84	4	622	4	622	0.0e+00	1170	KO:K03549	KUP system potassium uptake protein		Yes
2737841724	280	72.4	1	279	1	279	0.0e+00	475	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	Yes
2737841728	407	31.01	10	407	7	420	3.3e-53	206	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2737841729	290	41.28	5	284	3	282	2.2e-70	251	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2737841730	336	34.77	13	313	17	315	1.7e-59	222	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2737841731	256	53.85	5	238	1	233	1.3e-82	284	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2737841732	234	51.93	1	233	1	233	1.2e-86	292	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2737841734	427	71.5	2	419	9	429	0.0e+00	702	KO:K06902	MFS transporter, UMF1 family		Yes
2737841735	171	61.9	1	168	1	168	2.1e-73	249	KO:K07043	uncharacterized protein		Yes
2737841736	302	54.17	18	295	8	290	2.9e-94	321	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2737841737	517	82.82	1	516	1	518	0.0e+00	1010	KO:K01676	fumarate hydratase, class I [EC:4.2.1.2]	EC:4.2.1.2	Yes
2737841743	192	73.68	1	190	1	190	1.6e-99	325	KO:K18335	2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]	EC:1.1.1.-	Yes
2737841744	659	73.5	1	659	1	663	0.0e+00	1110	KO:K02335	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
2737841745	318	75.4	1	313	1	313	0.0e+00	569	KO:K02204	homoserine kinase type II [EC:2.7.1.39]	EC:2.7.1.39	Yes
2737841747	158	77.85	1	158	1	158	1.3e-91	299	KO:K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	EC:5.2.1.8	Yes
2737841748	765	75.09	5	764	21	809	0.0e+00	1330	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2737841749	325	88.31	1	325	1	325	0.0e+00	680	KO:K00364	GMP reductase [EC:1.7.1.7]	EC:1.7.1.7	Yes
2737841752	343	64.83	19	343	11	337	0.0e+00	473	KO:K19073	divinyl chlorophyllide a 8-vinyl-reductase [EC:1.3.1.75]	EC:1.3.1.75	Yes
2737841754	108	91.35	1	104	1	104	1.2e-65	220	KO:K04764	integration host factor subunit alpha		Yes
