gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2737694514	386	24	381	1.0e-96	311.8	TIGR01353	deoxyguanosinetriphosphate triphosphohydrolase, putative
2737694515	369	18	364	2.9e-120	387.5	TIGR01357	3-dehydroquinate synthase
2737694517	732	291	726	0.0e+00	496	TIGR02515	type IV pilus secretin (or competence protein) PilQ
2737694521	357	10	355	1.3e-90	289.9	TIGR01175	type IV pilus assembly protein PilM
2737694522	802	91	733	0.0e+00	618.2	TIGR02074	penicillin-binding protein, 1A family
2737694523	109	2	107	1.2e-35	107.8	TIGR03421	iron donor protein CyaY
2737694524	426	12	423	0.0e+00	497.6	TIGR01048	diaminopimelate decarboxylase
2737694528	239	33	221	1.1e-63	200.3	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2737694531	393	6	391	0.0e+00	589	TIGR01034	S-adenosylmethionine synthetase
2737694539	329	210	319	2.5e-43	133.2	TIGR02420	RNA polymerase-binding protein DksA
2737694541	143	2	143	9.1e-37	112.3	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2737694542	317	1	309	4.2e-92	294.8	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2737694543	94	1	85	1.3e-25	75.4	TIGR02209	cell division protein FtsL
2737694545	505	17	497	0.0e+00	456.3	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2737694546	492	39	475	1.2e-115	372.7	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2737694547	392	40	392	1.8e-123	398.1	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2737694548	505	7	492	3.8e-110	354.9	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2737694549	418	46	409	6.9e-118	379.7	TIGR02614	cell division protein FtsW
2737694550	360	6	355	1.7e-103	332.3	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2737694551	474	7	461	0.0e+00	528.6	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2737694552	331	16	320	2.0e-99	318.5	TIGR01205	D-alanine--D-alanine ligase
2737694554	409	8	376	0.0e+00	462.2	TIGR01174	cell division protein FtsA
2737694555	429	2	347	7.0e-116	373.3	TIGR00065	cell division protein FtsZ
2737694556	307	2	305	1.1e-116	375.3	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2737694557	180	3	160	8.4e-54	167.8	TIGR00228	crossover junction endodeoxyribonuclease RuvC
