gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2737825842	120	1	120	1	120	4.5e-26	91.9	pfam00296	Bac_luciferase	314
2737825843	352	7	337	5	329	3.2e-90	302.5	pfam02615	Ldh_2	333
2737825844	497	18	438	1	409	1.1e-130	435.9	pfam01970	TctA	409
2737825845	71	1	62	76	135	3.3e-09	37	pfam07331	TctB	135
2737825846	437	1	144	1	140	6.5e-37	126.9	pfam05697	Trigger_N	142
2737825846	437	156	246	4	90	3.6e-14	52.7	pfam00254	FKBP_C	94
2737825846	437	264	418	1	161	8.4e-35	120	pfam05698	Trigger_C	162
2737825847	202	20	201	2	181	9.0e-85	283	pfam00574	CLP_protease	182
2737825848	422	13	50	2	38	1.5e-19	69.4	pfam06689	zf-C4_ClpX	39
2737825848	422	114	313	3	170	5.8e-49	166.4	pfam07724	AAA_2	171
2737825848	422	319	401	1	74	5.5e-15	55.1	pfam10431	ClpB_D2-small	81
2737825849	198	13	198	1	198	5.5e-42	143.9	pfam02190	LON_substr_bdg	208
2737825850	608	1	239	238	419	1.7e-39	135.8	pfam00521	DNA_topoisoIV	427
2737825850	608	275	322	1	46	3.3e-10	39.2	pfam03989	DNA_gyraseA_C	48
2737825850	608	325	374	1	41	4.2e-09	35.6	pfam03989	DNA_gyraseA_C	48
2737825850	608	385	430	1	47	1.2e-09	37.3	pfam03989	DNA_gyraseA_C	48
2737825850	608	433	480	2	47	9.8e-12	44	pfam03989	DNA_gyraseA_C	48
2737825850	608	484	532	2	47	5.9e-12	44.7	pfam03989	DNA_gyraseA_C	48
2737825850	608	535	581	1	45	3.3e-11	42.3	pfam03989	DNA_gyraseA_C	48
2737825851	368	4	356	2	371	4.0e-50	170.7	pfam00266	Aminotran_5	371
2737825852	366	15	92	1	74	7.3e-25	87	pfam01817	CM_2	75
2737825852	366	96	273	1	179	2.3e-55	187.1	pfam00800	PDT	183
2737825852	366	285	351	1	65	9.1e-09	34.8	pfam01842	ACT	67
2737825853	298	18	276	1	257	1.1e-62	211.2	pfam02153	PDH	258
2737825854	671	10	440	8	417	2.0e-122	408.7	pfam00275	EPSP_synthase	417
2737825854	671	454	666	1	206	2.4e-62	210.3	pfam02224	Cytidylate_kin	211
2737825855	559	17	87	3	73	2.6e-05	24.3	pfam00575	S1	75
2737825855	559	101	171	3	75	1.7e-08	34.5	pfam00575	S1	75
2737825855	559	188	260	3	75	1.6e-20	73.1	pfam00575	S1	75
2737825855	559	276	347	9	75	1.7e-18	66.6	pfam00575	S1	75
2737825855	559	361	434	4	75	9.0e-20	70.7	pfam00575	S1	75
2737825855	559	448	520	4	75	1.0e-17	64.1	pfam00575	S1	75
2737825856	106	1	91	1	89	4.6e-31	106.7	pfam00216	Bac_DNA_binding	90
